mercado_code,mes,agente_code,rol_pui,ventas_reg_kwh,pui_agente_mes,egreso_giro_cior,recaudo_real_agente,total_giros_cnior_mes,param_rcpui,param_pct_ae,param_factor_recaudo,param_competitivo,param_cfpui,mercado_name,agente_name,ingresos_pui_facturado,flujo_neto_caja_pui,pct_perdida_sobre_giro_cnior,pct_apalancamiento_cior
PUTUMAYO,2026-05-01,ESOC,CNIOR,526510.1299999999,0.007189397341697087,0.008775736647528034,0.008073677715725792,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.007189397341697087,-0.0007020589318022415,-7.999999999999987,
PUTUMAYO,2026-05-01,ITLC,CNIOR,,,,,47986.04725606233,0.03,0.10,0.92,f,0.025,,ITALCOL ENERGIA S.A. E.S.P.,,,,
PUTUMAYO,2026-05-01,BIAC,CNIOR,23514662.85,0.3210883228109842,0.39193640685889763,0.3605814943101859,47986.04725606233,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,0.3210883228109842,-0.031354912548711755,-7.999999999999987,
PUTUMAYO,2026-05-01,VICC,CNIOR,245493.07999999996,0.0033521620880438336,0.004091816085040057,0.003764470798236853,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.0033521620880438336,-0.00032734528680320417,-7.99999999999999,
PUTUMAYO,2026-05-01,SCEC,CNIOR,989309.4499999994,0.013508835489918882,0.01648955775287894,0.015170393132648629,47986.04725606233,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,0.013508835489918882,-0.0013191646202303127,-7.999999999999983,
BOGOTA - CUNDINAMARCA,2026-05-01,NEUC,CNIOR,29717147.690000016,55.27500865495359,67.47142995315386,62.07371555690155,47986.04725606233,0.03,0.10,0.92,f,0.025,,NEU ENERGY S.A.S E.S.P,55.27500865495359,-5.3977143962523115,-8.000000000000004,
BOGOTA - CUNDINAMARCA,2026-05-01,EBSC,CNIOR,75779415.08000001,140.952552651069,172.05370952144662,158.2894127597309,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,140.952552651069,-13.764296761715713,-7.99999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,TENC,CNIOR,6383792.299999997,11.87409297537215,14.494109579361602,13.334580813012675,47986.04725606233,0.03,0.10,0.92,f,0.025,,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,11.87409297537215,-1.1595287663489273,-7.999999999999995,
BOGOTA - CUNDINAMARCA,2026-05-01,ESVC,CNIOR,382905.47000000015,0.7122185274665931,0.869369424928966,0.7998198709346488,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA SIGLO XXI EICE ESP,0.7122185274665931,-0.06954955399431717,-7.999999999999988,
BOGOTA - CUNDINAMARCA,2026-05-01,ASCC,CNIOR,1824480.5799999998,3.3936022697168444,4.1424000357808035,3.81100803291834,47986.04725606233,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,3.3936022697168444,-0.33139200286246373,-7.999999999999987,
BOGOTA - CUNDINAMARCA,2026-05-01,EPMC,CNIOR,715508618.7699991,1330.8728518556409,1624.5297212175963,1494.5673435201886,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,1330.8728518556409,-129.96237769740765,-7.9999999999999964,
BOGOTA - CUNDINAMARCA,2026-05-01,ETTC,CNIOR,27904568.400000006,51.903543230758295,63.356051254109765,58.28756715378099,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENERTOTAL S.A. E.S.P.,51.903543230758295,-5.068484100328774,-7.999999999999989,
BOGOTA - CUNDINAMARCA,2026-05-01,PEEC,CNIOR,,,,,47986.04725606233,0.03,0.10,0.92,f,0.025,,PROFESIONALES EN ENERGIA S.A. E.S.P.,,,,
BOGOTA - CUNDINAMARCA,2026-05-01,CQTC,CNIOR,26312083.74999996,48.941462087242144,59.74038740794234,54.96115641530696,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,48.941462087242144,-4.779230992635384,-7.999999999999993,
BOGOTA - CUNDINAMARCA,2026-05-01,EPSC,CNIOR,249389503.85999995,463.87382558100654,566.2275066326115,520.9293061020026,47986.04725606233,0.03,0.10,0.92,f,0.025,,CELSIA COLOMBIA S.A. E.S.P.,463.87382558100654,-45.29820053060894,-8.000000000000004,
BOGOTA - CUNDINAMARCA,2026-05-01,HIMC,CNIOR,996415.0199999996,1.8533692879602774,2.262314907457403,2.0813297148608108,47986.04725606233,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,1.8533692879602774,-0.18098519259659218,-7.999999999999997,
BOGOTA - CUNDINAMARCA,2026-05-01,EVSC,CNIOR,1238307.6999999995,2.3032987401421634,2.8115212170620327,2.5865995196970704,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,2.3032987401421634,-0.22492169736496237,-7.999999999999992,
BOGOTA - CUNDINAMARCA,2026-05-01,CDNC,CNIOR,71308347.94999991,132.63620019067466,161.90235529914474,148.9501668752132,47986.04725606233,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,132.63620019067466,-12.952188423931545,-7.99999999999998,
BOGOTA - CUNDINAMARCA,2026-05-01,EEPC,CNIOR,59888436.60999993,111.39473702125628,135.97396687890213,125.09604952858997,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,111.39473702125628,-10.87791735031216,-7.999999999999992,
BOGOTA - CUNDINAMARCA,2026-05-01,CETC,CNIOR,17069408.29999999,31.749739287224156,38.755313883734026,35.6548887730353,47986.04725606233,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,31.749739287224156,-3.1004251106987226,-8.000000000000002,
BOGOTA - CUNDINAMARCA,2026-05-01,HLAC,CNIOR,83115066.74,154.5971397166261,188.70897241213711,173.61225461916615,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,154.5971397166261,-15.096717792970964,-7.999999999999997,
BOGOTA - CUNDINAMARCA,2026-05-01,EMPC,CNIOR,1407942.6499999997,2.6188261059326527,3.1966696426756807,2.9409360712616266,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,2.6188261059326527,-0.25573357141405406,-7.999999999999988,
BOGOTA - CUNDINAMARCA,2026-05-01,EMIC,CNIOR,225686438.81000006,419.78523607520555,512.4107773193106,471.41791513376575,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,419.78523607520555,-40.99286218554482,-7.9999999999999964,
BOGOTA - CUNDINAMARCA,2026-05-01,EPTC,CNIOR,6998703.850000012,13.017851508420033,15.890238239016663,14.619019179895332,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,13.017851508420033,-1.2712190591213304,-7.999999999999983,
BOGOTA - CUNDINAMARCA,2026-05-01,EDPC,CNIOR,26003972.929999992,48.368364412463826,59.04083582828546,54.31756896202263,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,48.368364412463826,-4.723266866262833,-7.999999999999993,
BOGOTA - CUNDINAMARCA,2026-05-01,ENBC,CNIOR,10818473.710000008,20.122766632642396,24.562851682092294,22.59782354752491,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,20.122766632642396,-1.9650281345673832,-7.999999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,EDQC,CNIOR,43180356.890000045,80.31708243728609,98.03903307436909,90.19591042841957,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,80.31708243728609,-7.843122645949521,-7.999999999999993,
BOGOTA - CUNDINAMARCA,2026-05-01,CASC,CNIOR,47435725.24999997,88.23222709998072,107.70065306635836,99.08460082104969,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,88.23222709998072,-8.616052245308666,-7.999999999999997,
BOGOTA - CUNDINAMARCA,2026-05-01,CNSC,CNIOR,163383654.59,303.8997219971818,370.9551441866345,341.27873265170376,47986.04725606233,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,303.8997219971818,-29.676411534930764,-8,
BOGOTA - CUNDINAMARCA,2026-05-01,CSIC,CNIOR,872008737.5600008,1621.9689392344965,1979.8561109758268,1821.467622097761,47986.04725606233,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P. - INTERVENIDO,1621.9689392344965,-158.3884888780658,-7.999999999999982,
BOGOTA - CUNDINAMARCA,2026-05-01,GNCC,CNIOR,142342977.98999983,264.7632748083941,323.1832465538885,297.32858682957743,47986.04725606233,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,264.7632748083941,-25.85465972431109,-8.000000000000004,
BOGOTA - CUNDINAMARCA,2026-05-01,TPLC,CNIOR,1111961.3799999987,2.068289848832192,2.524657653686216,2.322685041391319,47986.04725606233,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,2.068289848832192,-0.20197261229489705,-7.99999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,ENDC,CIOR,958286051.1199988,1782.4479765735957,0,0,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,49768.49523263593,49768.49523263593,,2692.1429341408343
BOGOTA - CUNDINAMARCA,2026-05-01,EBPC,CNIOR,7771900.910000002,14.456027023422973,17.64574693783196,16.234087182805403,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,14.456027023422973,-1.4116597550265553,-7.999999999999992,
BOGOTA - CUNDINAMARCA,2026-05-01,CEOC,CNIOR,62074671.53000004,115.46121592378678,140.9377136625668,129.6626965695615,47986.04725606233,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,115.46121592378678,-11.275017093005317,-7.9999999999999805,
BOGOTA - CUNDINAMARCA,2026-05-01,CMMC,CNIOR,829453541.1800003,1542.8146787800413,1883.2364763578619,1732.577558249233,47986.04725606233,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,1542.8146787800413,-150.65891810862877,-7.99999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,ENIC,CNIOR,29123654.459999982,54.17108899997448,66.12393061326621,60.834016164204925,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,54.17108899997448,-5.2899144490612855,-7.999999999999982,
BOGOTA - CUNDINAMARCA,2026-05-01,BEIC,CNIOR,273388.75999999995,0.5085133416169734,0.6207167243216529,0.5710593863759208,47986.04725606233,0.03,0.10,0.92,f,0.025,,BEAM ENERGY INNOVATION S.A.S. E.S.P.,0.5085133416169734,-0.04965733794573213,-7.999999999999983,
BOGOTA - CUNDINAMARCA,2026-05-01,EXEC,CNIOR,17974222.300000012,33.43272724430707,40.809652848512194,37.54488062063122,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENEL X COLOMBIA S.A.S ESP,33.43272724430707,-3.264772227880975,-7.999999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,EMSC,CNIOR,97948662.29999997,182.18818349768821,222.38797533060165,204.59693730415353,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,182.18818349768821,-17.79103802644812,-7.999999999999995,
BOGOTA - CUNDINAMARCA,2026-05-01,EGVC,CNIOR,7680483.690000005,14.285987567435342,17.43818830467897,16.043133240304652,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,14.285987567435342,-1.3950550643743185,-8.000000000000004,
BOGOTA - CUNDINAMARCA,2026-05-01,CHCC,CNIOR,94772353.95000002,176.28013090231315,215.1763119306598,197.96220697620703,47986.04725606233,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,176.28013090231315,-17.21410495445278,-7.999999999999997,
BOGOTA - CUNDINAMARCA,2026-05-01,DLRC,CNIOR,448167.24000000005,0.833607866013424,1.0175433004673498,0.9361398364299618,47986.04725606233,0.03,0.10,0.92,f,0.025,,DICELER S.A. E.S.P.,0.833607866013424,-0.08140346403738796,-7.999999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,RTQC,CNIOR,11204067.120000016,20.839984829266818,25.43832395233201,23.40325803614545,47986.04725606233,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,20.839984829266818,-2.0350659161865607,-8,
BOGOTA - CUNDINAMARCA,2026-05-01,ESSC,CNIOR,224253513.93000007,417.11994208501045,509.15738666157984,468.42479572865346,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,417.11994208501045,-40.73259093292637,-7.999999999999997,
BOGOTA - CUNDINAMARCA,2026-05-01,EMEC,CNIOR,929018.6500000005,1.72800951339766,2.1092945198687927,1.9405509582792895,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,1.72800951339766,-0.1687435615895032,-7.99999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,QIEC,CNIOR,26636322.650000002,49.54455859538401,60.47655705846376,55.63843249378667,47986.04725606233,0.03,0.10,0.92,f,0.025,,QI ENERGY S.A.S. E.S.P.,49.54455859538401,-4.838124564677095,-7.99999999999999,
BOGOTA - CUNDINAMARCA,2026-05-01,ESOC,CNIOR,526510.1299999999,0.9793285781079185,1.1954172630058661,1.0997838819653971,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.9793285781079185,-0.09563338104046903,-7.999999999999978,
BOGOTA - CUNDINAMARCA,2026-05-01,ITLC,CNIOR,,,,,47986.04725606233,0.03,0.10,0.92,f,0.025,,ITALCOL ENERGIA S.A. E.S.P.,,,,
BOGOTA - CUNDINAMARCA,2026-05-01,BIAC,CNIOR,23514662.85,43.73815435151761,53.388970701575545,49.11785304544951,47986.04725606233,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,43.73815435151761,-4.271117656126037,-7.999999999999988,
BOGOTA - CUNDINAMARCA,2026-05-01,VICC,CNIOR,245493.07999999996,0.456626331143398,0.5573808537747985,0.5127903854728147,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.456626331143398,-0.044590468301983766,-7.99999999999998,
BOGOTA - CUNDINAMARCA,2026-05-01,SCEC,CNIOR,989309.4499999994,1.840152661406964,2.2461820344935024,2.0664874717340225,47986.04725606233,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,1.840152661406964,-0.17969456275947993,-7.999999999999988,
CHOCO,2026-05-01,NEUC,CNIOR,29717147.690000016,1.352334821985547,1.6507272714218126,1.5186690897080677,47986.04725606233,0.03,0.10,0.92,f,0.025,,NEU ENERGY S.A.S E.S.P,1.352334821985547,-0.13205818171374495,-7.9999999999999964,
CHOCO,2026-05-01,EBSC,CNIOR,75779415.08000001,3.448485126211002,4.2093927852652975,3.8726413624440736,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,3.448485126211002,-0.33675142282122383,-8,
CHOCO,2026-05-01,TENC,CNIOR,6383792.299999997,0.29050650195874156,0.35460671241502206,0.3262381754218203,47986.04725606233,0.03,0.10,0.92,f,0.025,,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,0.29050650195874156,-0.028368536993201743,-7.999999999999993,
CHOCO,2026-05-01,ESVC,CNIOR,382905.47000000015,0.017424835183088263,0.02126962211512254,0.019568052345912735,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA SIGLO XXI EICE ESP,0.017424835183088263,-0.0017015697692098035,-8.000000000000002,
CHOCO,2026-05-01,ASCC,CNIOR,1824480.5799999998,0.08302642790985792,0.10134619516660229,0.0932384995532741,47986.04725606233,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,0.08302642790985792,-0.008107695613328192,-8.000000000000009,
CHOCO,2026-05-01,EPMC,CNIOR,715508618.7699991,32.56056841952758,39.74505232675613,36.565448140615636,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,32.56056841952758,-3.1796041861404944,-8.00000000000001,
CHOCO,2026-05-01,ETTC,CNIOR,27904568.400000006,1.2698499847108815,1.5500421687723327,1.4260387952705462,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENERTOTAL S.A. E.S.P.,1.2698499847108815,-0.12400337350178647,-7.99999999999999,
CHOCO,2026-05-01,PEEC,CNIOR,,,,,47986.04725606233,0.03,0.10,0.92,f,0.025,,PROFESIONALES EN ENERGIA S.A. E.S.P.,,,,
CHOCO,2026-05-01,CQTC,CNIOR,26312083.74999996,1.19738096890432,1.4615828769015895,1.3446562467494623,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,1.19738096890432,-0.11692663015212723,-8.000000000000004,
CHOCO,2026-05-01,EPSC,CNIOR,249389503.85999995,11.34893946840888,13.85308104002821,12.744834556825953,47986.04725606233,0.03,0.10,0.92,f,0.025,,CELSIA COLOMBIA S.A. E.S.P.,11.34893946840888,-1.1082464832022563,-7.9999999999999964,
CHOCO,2026-05-01,HIMC,CNIOR,996415.0199999996,0.04534374371161003,0.055348833082045676,0.050920926435482024,47986.04725606233,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,0.04534374371161003,-0.004427906646563652,-7.9999999999999964,
CHOCO,2026-05-01,EVSC,CNIOR,1238307.6999999995,0.05635152607887552,0.06878548076434245,0.06328264230319505,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,0.05635152607887552,-0.005502838461147394,-7.999999999999997,
CHOCO,2026-05-01,CDNC,CNIOR,71308347.94999991,3.2450207885697164,3.9610340759826976,3.644151349904082,47986.04725606233,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,3.2450207885697164,-0.31688272607861556,-7.999999999999993,
CHOCO,2026-05-01,EEPC,CNIOR,59888436.60999993,2.7253361966912553,3.3266811669213507,3.0605466735676425,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,2.7253361966912553,-0.2661344933537082,-8.000000000000004,
CHOCO,2026-05-01,CETC,CNIOR,17069408.29999999,0.7767756002554326,0.9481710048951137,0.8723173245035046,47986.04725606233,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0.7767756002554326,-0.07585368039160911,-8.000000000000002,
CHOCO,2026-05-01,HLAC,CNIOR,83115066.74,3.7823077825863405,4.616873354232806,4.247523485894181,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,3.7823077825863405,-0.3693498683386247,-8.000000000000005,
CHOCO,2026-05-01,EMPC,CNIOR,1407942.6499999997,0.06407108423781596,0.0782083581236492,0.07195168947375725,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,0.06407108423781596,-0.006256668649891939,-8.000000000000004,
CHOCO,2026-05-01,EMIC,CNIOR,225686438.81000006,10.270286813406933,12.536423859383428,11.533509950632753,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,10.270286813406933,-1.0029139087506742,-8,
CHOCO,2026-05-01,EPTC,CNIOR,6998703.850000012,0.3184892111400118,0.3887638016379172,0.3576626975068838,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,0.3184892111400118,-0.031101104131033397,-8.000000000000005,
CHOCO,2026-05-01,EDPC,CNIOR,26003972.929999992,1.1833598052562124,1.4444679458691867,1.3289105101996517,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,1.1833598052562124,-0.11555743566953502,-8.000000000000005,
CHOCO,2026-05-01,ENBC,CNIOR,10818473.710000008,0.49231503882491806,0.6009442687619162,0.5528687272609629,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,0.49231503882491806,-0.04807554150095328,-7.999999999999997,
CHOCO,2026-05-01,EDQC,CNIOR,43180356.890000045,1.9650035345673704,2.398581231671693,2.2066947331379576,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,1.9650035345673704,-0.1918864985337354,-7.999999999999999,
CHOCO,2026-05-01,CASC,CNIOR,47435725.24999997,2.1586520930910376,2.6349583118367974,2.4241616468898535,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,2.1586520930910376,-0.21079666494694393,-8.000000000000005,
CHOCO,2026-05-01,CNSC,CNIOR,163383654.59,7.435081177715668,9.07563058035448,8.349580133926121,47986.04725606233,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,7.435081177715668,-0.7260504464283581,-7.999999999999997,
CHOCO,2026-05-01,CSIC,CNIOR,872008737.5600008,39.682401325308504,48.43831645702599,44.56325114046391,47986.04725606233,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P. - INTERVENIDO,39.682401325308504,-3.875065316562079,-7.999999999999999,
CHOCO,2026-05-01,GNCC,CNIOR,142342977.98999983,6.477585527690963,7.906863677315709,7.274314583130452,47986.04725606233,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,6.477585527690963,-0.632549094185257,-8.000000000000004,
CHOCO,2026-05-01,TPLC,CNIOR,1111961.3799999987,0.05060189862646608,0.06176719898833031,0.056825823069263884,47986.04725606233,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,0.05060189862646608,-0.004941375919066425,-8,
CHOCO,2026-05-01,ENDC,CIOR,958286051.1199988,43.60861311022396,0,0,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,48029.65586917256,48029.65586917256,,110038.00358148076
CHOCO,2026-05-01,EBPC,CNIOR,7771900.910000002,0.3536750008195069,0.4317133298510386,0.3971762634629555,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,0.3536750008195069,-0.034537066388083126,-8.000000000000009,
CHOCO,2026-05-01,CEOC,CNIOR,62074671.53000004,2.8248249377440118,3.448122081837733,3.1722723152907144,47986.04725606233,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,2.8248249377440118,-0.27584976654701876,-8.000000000000004,
CHOCO,2026-05-01,CMMC,CNIOR,829453541.1800003,37.74584689816631,46.07446162351462,42.38850469363346,47986.04725606233,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,37.74584689816631,-3.685956929881165,-7.999999999999989,
CHOCO,2026-05-01,ENIC,CNIOR,29123654.459999982,1.3253267938290696,1.6177599264267561,1.4883391323126156,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,1.3253267938290696,-0.12942079411414054,-8.000000000000004,
CHOCO,2026-05-01,BEIC,CNIOR,273388.75999999995,0.012441070857276786,0.015186191034883688,0.013971295752092992,47986.04725606233,0.03,0.10,0.92,f,0.025,,BEAM ENERGY INNOVATION S.A.S. E.S.P.,0.012441070857276786,-0.001214895282790696,-8.000000000000005,
CHOCO,2026-05-01,EXEC,CNIOR,17974222.300000012,0.8179508668854737,0.9984315871335261,0.918557060162844,47986.04725606233,0.03,0.10,0.92,f,0.025,,ENEL X COLOMBIA S.A.S ESP,0.8179508668854737,-0.07987452697068209,-8,
CHOCO,2026-05-01,EMSC,CNIOR,97948662.29999997,4.457338509636516,5.440849496881691,5.005581537131157,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,4.457338509636516,-0.43526795975053467,-7.999999999999988,
CHOCO,2026-05-01,EGVC,CNIOR,7680483.690000005,0.3495148879033972,0.42663528872455647,0.39250446562659197,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,0.3495148879033972,-0.0341308230979645,-7.9999999999999964,
CHOCO,2026-05-01,CHCC,CNIOR,94772353.95000002,4.312794610878903,5.264412011343532,4.84325905043605,47986.04725606233,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,4.312794610878903,-0.42115296090748267,-8.000000000000002,
CHOCO,2026-05-01,DLRC,CNIOR,448167.24000000005,0.02039469504433969,0.024894781051776116,0.022903198567634026,47986.04725606233,0.03,0.10,0.92,f,0.025,,DICELER S.A. E.S.P.,0.02039469504433969,-0.0019915824841420897,-8.000000000000002,
CHOCO,2026-05-01,RTQC,CNIOR,11204067.120000016,0.5098621937844309,0.622363200491415,0.5725741444521019,47986.04725606233,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,0.5098621937844309,-0.04978905603931316,-7.999999999999993,
CHOCO,2026-05-01,ESSC,CNIOR,224253513.93000007,10.20507886570186,12.456827789061013,11.460281565936132,47986.04725606233,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,10.20507886570186,-0.9965462231248807,-7.999999999999997,
CHOCO,2026-05-01,EMEC,CNIOR,929018.6500000005,0.04227674485367149,0.05160510144553769,0.047476693329894674,47986.04725606233,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,0.04227674485367149,-0.004128408115643016,-8.000000000000002,
CHOCO,2026-05-01,QIEC,CNIOR,26636322.650000002,1.2121360712340064,1.4795936900613595,1.3612261948564508,47986.04725606233,0.03,0.10,0.92,f,0.025,,QI ENERGY S.A.S. E.S.P.,1.2121360712340064,-0.11836749520490875,-7.999999999999999,
